date,year,month,NDVI,GPP,EVI,LAI,NDVI_smoothed,GPP_smoothed,EVI_smoothed,LAI_smoothed
2013-04-01,2013.0,4.0,0.2635058593749999,3.2374987671367996e-05,0.1180863832720588,0.4611345614781366,0.374238681503849,3.237498767136802e-05,0.20311637692576814,0.7855180479529984
2013-05-01,2013.0,5.0,0.6175599218750008,3.2374987671367996e-05,0.3929567187500001,1.520404273420371,0.5453821632090314,3.237498767136802e-05,0.3382781683298301,1.6484618584844217
2013-06-01,2013.0,6.0,0.7417768933823536,3.2374987671367996e-05,0.4803372334558824,2.77308661365793,0.7026971323529396,3.237498767136802e-05,0.4614351177345929,2.605975247007927
2013-07-01,2013.0,7.0,0.7758358777573527,3.2374987671367996e-05,0.5175439981617647,3.3770917182029367,0.8039146907825632,3.237498767136802e-05,0.5133562359943981,3.164371036745141
2013-08-01,2013.0,8.0,0.7449617141544119,3.2374987671367996e-05,0.4519698299632355,3.01925002454108,0.7406972761292042,3.237498767136802e-05,0.4379662629114165,2.815937757583982
2013-09-01,2013.0,9.0,0.677560050551471,3.2374987671367996e-05,0.3265759374999999,1.885718726481463,0.6153829698441909,3.237498767136802e-05,0.3244023308385878,1.904121109849013
2013-10-01,2013.0,10.0,0.4137112408088238,3.2374987671367996e-05,0.179297306985294,0.6189849808579563,0.46596281731442923,3.237498767136802e-05,0.2051649155287139,0.9744510198962121
2013-11-01,2013.0,11.0,0.305904664522059,3.2374987671367996e-05,0.1121035431985294,0.3561630836687282,0.3351841721376082,3.237498767136802e-05,0.12315975424545002,0.39215460569884264
2013-12-01,2013.0,12.0,0.266791778492647,3.2374987671367996e-05,0.094726796875,0.3482444946173226,0.25144714810924607,3.237498767136802e-05,0.08796832173494505,0.23240840722926426
2014-01-01,2014.0,1.0,0.2475682674632355,3.2374987671367996e-05,0.0918483455882352,0.3345072150780405,0.23365394957983257,3.237498767136802e-05,0.08342637889530821,0.3019402906391227
2014-02-01,2014.0,2.0,0.2354723391544118,3.2374987671367996e-05,0.096923887867647,0.3417247472268575,0.22833039915966305,3.237498767136802e-05,0.08624065147934079,0.3022732832539407
2014-03-01,2014.0,3.0,0.2502102849264705,3.2374987671367996e-05,0.1074879319852941,0.4059242171394915,0.2676506407563007,3.237498767136802e-05,0.1199733237044801,0.38793334486373715
2014-04-01,2014.0,4.0,0.3403760018382353,3.2374987671367996e-05,0.1705341911764705,0.5944558969492704,0.3772555282738073,3.237498767136802e-05,0.2033355298056704,0.7878625522828805
2014-05-01,2014.0,5.0,0.524866659007353,3.2374987671367996e-05,0.3175035386029411,1.3013489414613386,0.5104525816263983,3.237498767136802e-05,0.31331050332632904,1.3803715363963598
2014-06-01,2014.0,6.0,0.6848099034926469,3.2374987671367996e-05,0.438163129595588,2.261516311639016,0.6436853501400546,3.237498767136802e-05,0.40401645964635763,2.114453840172887
2014-07-01,2014.0,7.0,0.6882188878676474,3.2374987671367996e-05,0.4476031985294119,2.5002126893753465,0.7270477282475494,3.237498767136802e-05,0.4406068555234597,2.5272455998749317
2014-08-01,2014.0,8.0,0.7250103354779412,3.2374987671367996e-05,0.3833068704044118,2.6462174012630473,0.6935057598039236,3.237498767136802e-05,0.39208616377801275,2.3058363366942998
2014-09-01,2014.0,9.0,0.6252643474264705,3.2374987671367996e-05,0.3099919990808822,1.5733123916102216,0.5756107847514034,3.237498767136802e-05,0.29128383994222906,1.6283158507341406
2014-10-01,2014.0,10.0,0.3890461856617646,3.2374987671367996e-05,0.1753583272058824,0.6554028554912029,0.44015390778186547,3.237498767136802e-05,0.19156209777661268,0.9217130402219368
2014-11-01,2014.0,11.0,0.2820928768382352,3.2374987671367996e-05,0.1002335661764706,0.3450844213212915,0.31234132921919044,3.237498767136802e-05,0.1202309237132369,0.3817216075265667
2014-12-01,2014.0,12.0,0.2573392830882354,3.2374987671367996e-05,0.0860792876838235,0.3205670625961195,0.244267574842439,3.237498767136802e-05,0.08188065585609353,0.2513236212976135
2015-01-01,2015.0,1.0,0.2474228308823528,3.2374987671367996e-05,0.0895048529411764,0.3210775170969535,0.22526957742472029,3.237498767136802e-05,0.07597464526435585,0.27790052214073085
2015-02-01,2015.0,2.0,0.2309179503676469,3.2374987671367996e-05,0.0886440349264706,0.3229958116553775,0.21471752801120314,3.237498767136802e-05,0.07488040375525098,0.22902006291865296
2015-03-01,2015.0,3.0,0.2291069347426471,3.2374987671367996e-05,0.096757421875,0.3758581198259218,0.27464343728116053,3.237498767136802e-05,0.12182261182597892,0.4509226667663796
2015-04-01,2015.0,4.0,0.3431745772058824,3.2374987671367996e-05,0.1598313327205882,0.5625154063457779,0.38680820596988574,3.237498767136802e-05,0.1988750028448862,0.8961932237528477
2015-05-01,2015.0,5.0,0.601945992647059,3.2374987671367996e-05,0.3514290716911765,1.7961208730080802,0.5281924485731772,3.237498767136802e-05,0.29863201046043253,1.4583875574378056
2015-06-01,2015.0,6.0,0.6571097150735297,3.2374987671367996e-05,0.380261254595588,2.0925795949085444,0.6642094332107827,3.237498767136802e-05,0.3880027667629541,2.129557551563531
2015-07-01,2015.0,7.0,0.717402306985295,3.2374987671367996e-05,0.4296346966911768,2.37699764405615,0.7525437644432776,3.237498767136802e-05,0.4413251962972693,2.5887213862672778
2015-08-01,2015.0,8.0,0.7504890533088235,3.2374987671367996e-05,0.4155875459558827,2.744926540361898,0.7264185390406187,3.237498767136802e-05,0.40143889290091206,2.408546723882455
2015-09-01,2015.0,9.0,0.6951183639705881,3.2374987671367996e-05,0.366447541360294,2.0683346421910267,0.6247799630164594,3.237498767136802e-05,0.3228176691614167,1.8810224593747817
2015-10-01,2015.0,10.0,0.4344168106617649,3.2374987671367996e-05,0.1743368658088236,0.8846034706543195,0.4734405162377481,3.237498767136802e-05,0.21732539740896564,1.160148892950515
2015-11-01,2015.0,11.0,0.2722228354779411,3.2374987671367996e-05,0.1081628584558823,0.3231528745787114,0.32720888414741195,3.237498767136802e-05,0.1271429413953099,0.5065382116329531
2015-12-01,2015.0,12.0,0.2547702527573529,3.2374987671367996e-05,0.089189181985294,0.3346716403259056,0.23957637079832167,3.237498767136802e-05,0.07690554446778841,0.23875239372933335
2016-01-01,2016.0,1.0,0.2418436672794116,3.2374987671367996e-05,0.0796239522058823,0.3314109485946139,0.21173764290091046,3.237498767136802e-05,0.06818768382352922,0.22700986265823814
2016-02-01,2016.0,2.0,0.2396018244485294,3.2374987671367996e-05,0.0876669577205882,0.3249010176368573,0.22628333333333173,3.237498767136802e-05,0.07556243040966254,0.24485241071330324
2016-03-01,2016.0,3.0,0.2342530882352941,3.2374987671367996e-05,0.0945725459558824,0.3740641667484704,0.30441961922268684,3.237498767136802e-05,0.1370308725052503,0.5399825251916022
2016-04-01,2016.0,4.0,0.4316208915441179,3.2374987671367996e-05,0.2230478125000001,0.9162748273943906,0.43787540353641213,3.237498767136802e-05,0.2390952601978273,1.2360338261805692
2016-05-01,2016.0,5.0,0.648285533088235,3.2374987671367996e-05,0.3962109604779412,2.235895422270212,0.5896432009366224,3.237498767136802e-05,0.35528631696428425,1.9232534540598603
2016-06-01,2016.0,6.0,0.7175715027573532,3.2374987671367996e-05,0.4488872472426474,2.8792235201727685,0.7263671071866231,3.237498767136802e-05,0.4488557893469881,2.6499938452524994
2016-07-01,2016.0,7.0,0.7545135707720593,3.2374987671367996e-05,0.4677249862132356,2.533261346160139,0.7829262397146367,3.237498767136802e-05,0.47384137451855834,3.0147809377342143
2016-08-01,2016.0,8.0,0.7688711029411766,3.2374987671367996e-05,0.4278165533088236,3.054055004744609,0.7318873216474118,3.237498767136802e-05,0.4106123564425791,2.6136846395681315
2016-09-01,2016.0,9.0,0.6595278492647063,3.2374987671367996e-05,0.3316514200367645,2.1412478322044426,0.6115008405549752,3.237498767136802e-05,0.3084159760154084,1.8800873272970213
2016-10-01,2016.0,10.0,0.409498979779412,3.2374987671367996e-05,0.1605601792279413,0.6604904944209943,0.4602267270658296,3.237498767136802e-05,0.19911633403361564,1.140237791396144
2016-11-01,2016.0,11.0,0.2906764338235294,3.2374987671367996e-05,0.1020175919117647,0.3427069358550657,0.3258537655374681,3.237498767136802e-05,0.11623778208158445,0.42857620694080334
2016-12-01,2016.0,12.0,0.272912398897059,3.2374987671367996e-05,0.0932690395220588,0.3318158764438336,0.2548361180409685,3.237498767136802e-05,0.07924380055147169,0.2041591680028003
2017-01-01,2017.0,1.0,0.2596403262867646,3.2374987671367996e-05,0.0861495588235294,0.336629200615163,0.23044689272584015,3.237498767136802e-05,0.07298759978991551,0.2687149900043777
2017-02-01,2017.0,2.0,0.2530182766544116,3.2374987671367996e-05,0.0969374310661764,0.3391037596937269,0.25189176229866767,3.237498767136802e-05,0.090226788121497,0.25731135958630974
2017-03-01,2017.0,3.0,0.2646124724264704,3.2374987671367996e-05,0.1134781801470588,0.4138362619024248,0.33817047553396146,3.237498767136802e-05,0.16246351628151076,0.5433168401682071
2017-04-01,2017.0,4.0,0.490275174632353,3.2374987671367996e-05,0.2684565487132353,0.8437780177350213,0.4706874989058099,3.237498767136802e-05,0.27188397584033425,1.1618782341639775
2017-05-01,2017.0,5.0,0.6675637867647064,3.2374987671367996e-05,0.431353740808824,2.1571741762376866,0.6221637226453061,3.237498767136802e-05,0.38736738948704325,1.860719895104391
2017-06-01,2017.0,6.0,0.7231277849264701,3.2374987671367996e-05,0.4704745588235292,2.7011346160138725,0.746632931109943,3.237498767136802e-05,0.48237335368522344,2.6116451717953546
2017-07-01,2017.0,7.0,0.774851916360295,3.2374987671367996e-05,0.4842803630514709,2.690261280717254,0.7779393075980404,3.237498767136802e-05,0.49297129836309633,2.955018755099743
2017-08-01,2017.0,8.0,0.7501413511029412,3.2374987671367996e-05,0.4588742095588233,2.9643311737181355,0.7161252148984623,3.237498767136802e-05,0.4157347382703102,2.523311768344665
2017-09-01,2017.0,9.0,0.6145608961397058,3.2374987671367996e-05,0.3061610110294119,1.8723307483393856,0.5901224161852274,3.237498767136802e-05,0.30522694065126293,1.7818143182799253
2017-10-01,2017.0,10.0,0.396338235294118,3.2374987671367996e-05,0.1446445220588235,0.5850942922897374,0.43637534620098356,3.237498767136802e-05,0.18913444568452611,1.0125940027309555
2017-11-01,2017.0,11.0,0.286053653492647,3.2374987671367996e-05,0.103493984375,0.3403308137822712,0.31214569087010097,3.237498767136802e-05,0.10419729079131847,0.3750741686026988
2017-12-01,2017.0,12.0,0.2623470955882352,3.2374987671367996e-05,0.0884238189338235,0.3371372010078204,0.2515765828518928,3.237498767136802e-05,0.07957285145308221,0.2166516693389247
2018-01-01,2018.0,1.0,0.2509670909926472,3.2374987671367996e-05,0.0859758134191176,0.3155189620758482,0.2267338602941178,3.237498767136802e-05,0.07468954022233865,0.28058658898700095
2018-02-01,2018.0,2.0,0.2478646553308824,3.2374987671367996e-05,0.0966934420955882,0.3370169497071429,0.22655298100490026,3.237498767136802e-05,0.0787098586309508,0.20659333168167102
2018-03-01,2018.0,3.0,0.2394663878676471,3.2374987671367996e-05,0.0982237545955883,0.3835231176990281,0.3130595874912443,3.237498767136802e-05,0.1473011252626031,0.5121015580080938
2018-04-01,2018.0,4.0,0.4202563648897059,3.2374987671367996e-05,0.2299590441176469,0.681306239979058,0.45182111475840114,3.237498767136802e-05,0.2565727739845918,1.1443010544095145
2018-05-01,2018.0,5.0,0.6978719669117647,3.2374987671367996e-05,0.4386525459558825,2.2947899283400397,0.5984385386029388,3.237498767136802e-05,0.3804523463760487,1.8107694057630122
2018-06-01,2018.0,6.0,0.7162812408088238,3.2374987671367996e-05,0.4755975045955879,2.598560256536107,0.7361590959821414,3.237498767136802e-05,0.4809017990633743,2.509903611979778
2018-07-01,2018.0,7.0,0.7340423897058823,3.2374987671367996e-05,0.4939320358455883,2.492196754032915,0.7849329864758413,3.237498767136802e-05,0.5010868642769615,2.8693563302746576
2018-08-01,2018.0,8.0,0.7809585569852943,3.2374987671367996e-05,0.4487441636029411,2.834848336114653,0.7149306530112073,3.237498767136802e-05,0.42497760394783124,2.4369478840913126
2018-09-01,2018.0,9.0,0.6354128998161771,3.2374987671367996e-05,0.3327071783088237,1.9926417656490285,0.6036288721113476,3.237498767136802e-05,0.3191012381827755,1.7838323353293533
2018-10-01,2018.0,10.0,0.3987423345588235,3.2374987671367996e-05,0.1674555974264707,0.6445142501881479,0.4582394588147792,3.237498767136802e-05,0.20536188550420406,1.0737474309772461
2018-11-01,2018.0,11.0,0.3096123575367648,3.2374987671367996e-05,0.1141844806985293,0.3583537842348087,0.3258807501750732,3.237498767136802e-05,0.12296421152836325,0.4347233324140294
2018-12-01,2018.0,12.0,0.2741455468750001,3.2374987671367996e-05,0.0990886764705883,0.3593599685874152,0.2630501157650579,3.237498767136802e-05,0.09038886467086941,0.22778276390233515
2019-01-01,2019.0,1.0,0.2677733915441175,3.2374987671367996e-05,0.098286994485294,0.3335542030692709,0.2483562119222692,3.237498767136802e-05,0.08835916863620433,0.3117392589268512
2019-02-01,2019.0,2.0,0.2543798988970587,3.2374987671367996e-05,0.1059013786764705,0.3557115277641439,0.24006059830181917,3.237498767136802e-05,0.08487041601015251,0.24295203503998242
2019-03-01,2019.0,3.0,0.2739108961397061,3.2374987671367996e-05,0.1124699999999999,0.4494617322731586,0.31923523853291114,3.237498767136802e-05,0.15402562521883567,0.48436335759393373
2019-04-01,2019.0,4.0,0.3915855284926471,3.2374987671367996e-05,0.2037294990808822,0.6066010056389944,0.44247421109068413,3.237498767136802e-05,0.24782409160538998,1.0798595367163022
2019-05-01,2019.0,5.0,0.6837304825367648,3.2374987671367996e-05,0.4518292233455879,2.1336294623867023,0.5906657451418047,3.237498767136802e-05,0.3669744325542697,1.8090105503279026
2019-06-01,2019.0,6.0,0.6977246783088238,3.2374987671367996e-05,0.4313542187499998,2.7156539380255875,0.7182354921656147,3.237498767136802e-05,0.4681303424807409,2.5845612054579283
2019-07-01,2019.0,7.0,0.7578777435661764,3.2374987671367996e-05,0.5113943566176468,2.807345963810085,0.776242458639706,3.237498767136802e-05,0.5017831359418768,3.0089074258456807
2019-08-01,2019.0,8.0,0.752300045955882,3.2374987671367996e-05,0.4633170496323527,2.9693571872648135,0.7320890808823555,3.237498767136802e-05,0.44856820334383934,2.6912024117261293
2019-09-01,2019.0,9.0,0.667305850183824,3.2374987671367996e-05,0.3721417325367646,2.1042979614541397,0.6366844942664595,3.237498767136802e-05,0.36275441329657054,2.0080141044998356
2019-10-01,2019.0,10.0,0.4870694301470589,3.2374987671367996e-05,0.2373980606617645,1.037506407949129,0.4923284838935605,3.237498767136802e-05,0.2406773667279435,1.2239375010063283
2019-11-01,2019.0,11.0,0.3151262729779411,3.2374987671367996e-05,0.1135510018382352,0.3661676646706584,0.36119048122374237,3.237498767136802e-05,0.14745141040791504,0.5518753671423877
2019-12-01,2019.0,12.0,0.2802730606617644,3.2374987671367996e-05,0.1017838740808823,0.3461020581787243,0.280907396489848,3.237498767136802e-05,0.09738168964460914,0.27985621263328947
2020-01-01,2020.0,1.0,0.2735722104779413,3.2374987671367996e-05,0.0971160937499999,0.3571684499852751,0.24407930497198913,3.237498767136802e-05,0.08100891062675085,0.25704170633492396
2020-02-01,2020.0,2.0,0.2714864200367646,3.2374987671367996e-05,0.1073041911764706,0.3605632996302472,0.2557305575980378,3.237498767136802e-05,0.09487929556197354,0.2965461738505743
2020-03-01,2020.0,3.0,0.2680514246323529,3.2374987671367996e-05,0.1106487499999999,0.4356819148588073,0.33155248183648267,3.237498767136802e-05,0.14381764093137084,0.5733627982130884
2020-04-01,2020.0,4.0,0.4376455928308826,3.2374987671367996e-05,0.2154785294117644,0.8364156932037565,0.4453235692401938,3.237498767136802e-05,0.22994845522583837,0.9955227717866245
2020-05-01,2020.0,5.0,0.6516542279411762,3.2374987671367996e-05,0.3649692003676473,1.9343967802100712,0.5896681602328407,3.237498767136802e-05,0.3404524956232477,1.669606999895589
2020-06-01,2020.0,6.0,0.6918415625000002,3.2374987671367996e-05,0.4368776240808823,2.1867600863846066,0.725612523196777,3.237498767136802e-05,0.43920316745448096,2.4650312567682646
2020-07-01,2020.0,7.0,0.7863988189338231,3.2374987671367996e-05,0.4857265533088241,3.048518536697096,0.7979980291491605,3.237498767136802e-05,0.4817165749737404,2.997306090395322
2020-08-01,2020.0,8.0,0.7879245266544126,3.2374987671367996e-05,0.4469682215073529,3.1747799483001193,0.7445012077643584,3.237498767136802e-05,0.42822955028886744,2.7936257461657568
2020-09-01,2020.0,9.0,0.686976870404412,3.2374987671367996e-05,0.3525470634191177,2.300689604397759,0.6299184265581265,3.237498767136802e-05,0.3228719491859266,2.1490793588467207
2020-10-01,2020.0,10.0,0.3830158823529413,3.2374987671367996e-05,0.1543523023897057,0.7989349170511434,0.46767441701681023,3.237498767136802e-05,0.2047358565301142,1.2113567556534233
2020-11-01,2020.0,11.0,0.321232169117647,3.2374987671367996e-05,0.1046750367647058,0.3704296325382021,0.3299915423669497,0.0,0.1181669747899178,0.49225795092096747
2020-12-01,2020.0,12.0,0.2727017141544116,3.2374987671367996e-05,0.0964455882352941,0.349887111023854,0.2592184957107865,0.0,0.08005958377100952,0.22157725922083366
2021-01-01,2021.0,1.0,0.2591418704044116,3.2374987671367996e-05,0.0915670266544117,0.3288660384149733,0.24418144957983204,0.0,0.08221177630427151,0.2760757174176243
2021-02-01,2021.0,2.0,0.2578077711397061,0.0017212627806818,0.0972059788602941,0.343814829357678,0.23697004683123118,0.0003900646098592509,0.08497639618347204,0.2756677511487504
2021-03-01,2021.0,3.0,0.2480425229779411,0.0049661537955748,0.1104504779411764,0.4093656948398285,0.30397051667541813,0.007202644432859184,0.14066133753501212,0.45618407992756577
2021-04-01,2021.0,4.0,0.4055159375000001,0.013795751279438,0.2065516130514706,0.7040999967278557,0.43128738182772886,0.018380267952705746,0.24191262889530618,0.9774128557872428
2021-05-01,2021.0,5.0,0.6317891957720592,0.0376341420915935,0.4038420450367646,1.7340867445436987,0.580759422925418,0.03229177993352685,0.35643495710784123,1.631462251141732
2021-06-01,2021.0,6.0,0.730124416360294,0.0447722145510733,0.4675734237132353,2.5311336343706032,0.7164206906512589,0.04658399074295841,0.4631813607317915,2.362661094672474
2021-07-01,2021.0,7.0,0.7530398391544124,0.0528010446460861,0.4813276884191172,2.6154289781093545,0.775793130252101,0.05335861004262969,0.4984864410451682,2.786619449105952
2021-08-01,2021.0,8.0,0.7640250781249998,0.0532892403918861,0.4837164889705883,2.838028042276104,0.7611077700455204,0.04721998072036805,0.45025551536239666,2.5554009077863102
2021-09-01,2021.0,9.0,0.6937743106617648,0.0345377420521419,0.3535635707720587,2.003399757861326,0.6646824621411095,0.03403896473932992,0.35474947325805534,1.8871378632275004
2021-10-01,2021.0,10.0,0.5550893750000003,0.0131846905787333,0.2339658272058822,0.9041119945900546,0.5256950805322158,0.01747469101447576,0.24102845259979216,1.1547803170655957
2021-11-01,2021.0,11.0,0.3189301286764703,0.0020201195055396,0.1184654090073529,0.3766565230195345,0.38779178834033917,0.004400451306209003,0.142411744135156,0.5300086010648619
2021-12-01,2021.0,12.0,0.2842181295955882,0.0003542920077588,0.0977661994485293,0.3803663165472331,0.2907326203606466,0.0,0.09740659138655582,0.29491434772921726
2022-01-01,2022.0,1.0,0.2804527573529413,0.0,0.0950649264705882,0.3915300546448086,0.23285422268907607,0.0,0.07445248227415956,0.2964911706641367
2022-02-01,2022.0,2.0,0.2596797104779412,0.0,0.1037279549632352,0.3610091292824187,0.2550511821603625,0.0,0.0899783401172952,0.23861539216647704
2022-03-01,2022.0,3.0,0.2685989154411765,0.0,0.1129805974264706,0.4335231176990283,0.3492063657650539,0.0,0.1655838771446056,0.6302396767744648
2022-04-01,2022.0,4.0,0.4945130238970592,0.0,0.2686618244485292,0.7924817032601467,0.49286038537289695,0.0,0.28658235119047387,1.182363817771676
2022-05-01,2022.0,5.0,0.7271631939338238,0.0,0.4735884696691176,2.6158453584633996,0.654341657913163,0.0,0.4263527844887939,2.023113141398687
2022-06-01,2022.0,6.0,0.7632133639705883,0.0,0.5291846139705884,2.4909836065573767,0.7880086983543404,0.0,0.5296518275122541,2.8756982911616182
2022-07-01,2022.0,7.0,0.7969347196691173,0.0,0.5452128262867649,3.393430352409932,0.8207732372636568,0.0,0.5362968699667378,3.272938640024144
2022-08-01,2022.0,8.0,0.786283676470588,0.0,0.4579569025735291,3.1425877752691327,0.7281078733368376,0.0,0.44348434567577255,2.7447797223663657
2022-09-01,2022.0,9.0,0.6220453170955886,0.0,0.3241533409926471,2.0205187984686375,0.5895234968049752,0.0,0.32176008250175325,2.003291621285156
2022-10-01,2022.0,10.0,0.3489433915441178,0.0,0.1665031985294117,0.5739291907987303,0.4319359401260539,0.0,0.20224617165616487,1.0287689258485546
2022-11-01,2022.0,11.0,0.3048722472426473,0.0,0.1243052803308824,0.4022414188017409,0.3091118758753532,0.0,0.1253952921481111,0.41804731676383267
2022-12-01,2022.0,12.0,0.2823401838235295,0.0,0.1045286764705881,0.3893287196099602,0.2646009453781532,0.0,0.09868264618347443,0.25418203405835416
2023-01-01,2023.0,1.0,0.2727282628676469,0.0001859667291317,0.1030677987132353,0.3794034881057554,0.26267619922969215,3.4923935601917145e-05,0.09836353444502807,0.3489821034485803
2023-02-01,2023.0,2.0,0.2711055882352941,0.0014429167899529,0.1143883455882353,0.3654175256045283,0.24385279039740784,0.0008635707319056875,0.09120726387429866,0.32443793131924625
2023-03-01,2023.0,3.0,0.2507103998161765,0.005226813130815,0.1089857950367646,0.4271751578809592,0.2951538707983178,0.0076759282872827725,0.13595270942751955,0.4393746464915521
2023-04-01,2023.0,4.0,0.3412167233455884,0.0124531522942214,0.1681046645220588,0.5980345320288379,0.38665375240721084,0.014981678374300714,0.20857406490721103,0.7838118584584562
2023-05-01,2023.0,5.0,0.5891943612132354,0.0309007841009961,0.3634884512867646,1.3709024573803203,0.5130106919642835,0.021707576198773264,0.3106677385329114,1.2950240814234004
2023-06-01,2023.0,6.0,0.6258814430147057,0.0260149324390965,0.3967315624999999,2.0081656359412317,0.6534043879114126,0.03306731237387588,0.4187002665441163,2.0152719930942076
2023-07-01,2023.0,7.0,0.7268606985294119,0.0356620089094913,0.4793734466911763,2.4383004482837585,0.7426213497899155,0.04213434481605149,0.4773906044292716,2.586363196064284
2023-08-01,2023.0,8.0,0.7721135569852937,0.0555177647368247,0.4728575229779405,2.9518021334380427,0.7412694336484611,0.04382023539468069,0.44050771074054745,2.566774686380563
2023-09-01,2023.0,9.0,0.6972891773897062,0.0402634250583555,0.3732508501838234,2.1934123556166343,0.6749206453518936,0.03824661119173657,0.3619809403448897,2.0514846964930515
2023-10-01,2023.0,10.0,0.5289818566176473,0.0212976635872483,0.2109772610294117,1.005579005922582,0.5271622030374652,0.021753156155888256,0.23216826571253474,1.1715392789752241
2023-11-01,2023.0,11.0,0.334618612132353,0.0020441167768024,0.1356180422794117,0.4250261771538893,0.3599999505427178,0.006098116308966936,0.12367788362219928,0.4486942781104468
2023-12-01,2023.0,12.0,0.2234691084558824,0.0003231112535753,0.082838125,0.2953216517784103,0.2122607965686285,0.0,0.08513349888392979,0.2573919296457865
